model,model_base,quant,model_org,model_repo,runner_type,gpu_name,gpu_vram_gb,gpu_driver,gpu_count,gpu_names,gpu_total_vram_gb,backends,cpu_model,n_ctx,n_batch,split_mode,tensor_split,concurrent_users,throughput_tok_s,avg_power_w,max_power_w,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,avg_fan_speed_rpm,max_fan_speed_rpm,avg_ttft_ms,p50_ttft_ms,p99_ttft_ms,avg_itl_ms,p50_itl_ms,p99_itl_ms,os_system,os_release,os_machine,cpu_cores,ram_total_gb,submitter,timestamp,submitted_at,schema_version,benchmark_version,suite_run_id,submission_id,row_id,machine_fingerprint,run_fingerprint,result_fingerprint,source_file_sha256
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,4,115.02,72.0,78.2,64.4,73.0,70.0,79.6,2,2,195.59,192.49,434.58,33.77,32.92,45.96,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:19:04.256552+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,b8a53295cc8a451f851a57e629292914,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,9ab32c27175b7d0332edff1db3d92e2c9cd2be0d891df5b357385e528402a8e9,499655df94a2fa6203734a913291b24fe194d62efab4c05435f10075954e062b,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,2,67.85,62.8,67.3,71.8,73.0,78.9,79.8,2,2,121.04,109.06,229.47,28.35,24.1,45.91,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:20:16.039632+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,34f827f6d9c74bf1b0ae5a611087e99d,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,1f86821680f823829a098e89b24b186ec129ca6c7ccc1b361a4d8f1031f9fef1,e7fe947518bd9e29f34152d3d3341f46e7359d37aad810768b06e67ef38f2752,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,4,111.99,76.5,80.6,76.0,78.0,83.0,85.5,2,2,223.51,186.44,579.07,33.82,33.01,45.45,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:21:43.815280+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,efb374ad6aec4daab78a00307b7f8a01,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,30ff509b1a9b77dc09e3354e5e298ac45165c83014e51af13ee789e5cc61874d,acc7a1642735327319cbcdc34749b7f3a6e43f73e072c4b8c5e76bbeb99150a6,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,2,49.61,58.5,68.7,73.2,75.0,81.6,84.0,2,2,123.92,114.81,224.83,39.66,44.62,46.22,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:23:23.965007+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,4f3de537eac04590919c5cb5359d0cd5,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,4ee5ba26b3004de82d234849e2306c6a23dffe00ec414c35f830ee604cd48047,6339c685a995789b38afaa35be9ef3941d9084484f30eb5ffd8946090c07846c,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,16,124.63,54.7,77.4,70.6,76.0,78.5,84.6,2,2,536.61,451.56,1478.9,119.35,113.4,245.55,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:28:48.318208+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,0f61a482dc6a466bb4875173e660869e,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,a19a50ea4cb1521c775f3090ffb53b1dd7f9f0daad70a18dbe28bb8f99ea84d5,75f6d84abd43f7c64ad061378ac93e703fe52aa39b45a4cb94bd02b077eb8f3f,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,8,68.31,61.3,69.6,73.4,76.0,80.5,81.8,2,2,374.84,345.94,821.17,113.79,111.89,153.18,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:33:34.422182+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,05f9b68132524a1dbeb1e6855db2ae6a,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,b13b4d30a60015c2088cd72f18298f466905efd180e46c6c5b9f401ab49cd106,084776fd16fece9d6b796e776fa5b0c70b2756dd2e891a214397772041053c16,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,4,54.92,58.3,64.9,72.3,74.0,79.7,80.6,2,2,215.06,196.24,445.66,70.96,72.98,93.51,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:36:31.799515+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,5f51b718830c4572a91ad79570dfaeed,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,aa79a6748ad2bf52e28164c6426725b476bc0b44afb5c2dfd3a1b025ae992d6e,da0491b4efe36281329cc8be2aaab88c9005b6c1ef122a8acf8b45264679bc30,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,2,47.38,57.4,67.3,71.9,73.0,79.3,79.7,2,2,128.92,119.74,228.06,41.27,45.07,46.69,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:38:15.248705+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,f6129b10286f4aaa98896063b29104a6,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,ef188c96bfbdd46f550aace4a4276b371f494bda35f16b3db5e22078f29232aa,d0c4950b2342eb521f4d00b1fbfd12ff6570f5be6df7c85f00c023a8081a2754,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,16,125.51,57.4,75.8,71.8,76.0,79.7,82.7,2,2,506.53,436.73,1401.45,118.44,113.6,219.83,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:43:16.398061+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,96fee26590854d5fa8b93297369fb01e,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,0c4ca9fc5ed34b46e8f87b8579e5e124c27dc173e46cc3168d318b4aa89c741d,a1beabceab40c8f846bbaa1ff5a55804880778689fbf01eaac518bd06634c7c2,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,8,70.42,61.8,74.4,73.5,77.0,80.7,81.8,2,2,415.28,363.91,995.02,107.3,109.15,132.29,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-23T16:47:49.061109+00:00,2026-03-25T02:15:20.849184+00:00,2,0.1.0,1e6fa0b5661b447bbc9e4351cde7c3ae,27d46831e3d04121a41f4491c132e984,c31de7d8658041549595a580f5e2fb0e,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,d95af2cf601c1fcd3beb191f197ca2834df95bb904e6a2c619afd40c6f13fc87,066d1e11a4d63177d85e721ba913df3235702f8e1d65f35fb90a2f68809156cc,3a1d5c21f7c323d560f9ffb30eb75ad294581a189dd599b10b140a7dad506fd5
