model,model_base,quant,model_org,model_repo,runner_type,gpu_name,gpu_vram_gb,gpu_driver,gpu_count,gpu_names,gpu_total_vram_gb,backends,cpu_model,n_ctx,n_batch,split_mode,tensor_split,concurrent_users,throughput_tok_s,avg_power_w,max_power_w,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,avg_fan_speed_rpm,max_fan_speed_rpm,avg_ttft_ms,p50_ttft_ms,p99_ttft_ms,avg_itl_ms,p50_itl_ms,p99_itl_ms,os_system,os_release,os_machine,cpu_cores,ram_total_gb,submitter,timestamp,submitted_at,schema_version,benchmark_version,suite_run_id,submission_id,row_id,machine_fingerprint,run_fingerprint,result_fingerprint,source_file_sha256
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,4,100.25,60.3,64.2,65.6,73.0,73.6,81.7,2,2,186.74,179.86,395.19,38.68,37.81,59.51,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:17:30.364360+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,0ad4a2ee959d42faac21aed689c7727c,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,62fb4b45e9cdaac3d5cbc555a85d442845d5feb2eea4f321f0f1cbbc07d32aa6,56dc54fe5116e26d28d6310e2e162c8188c4a3c9d5a1b37febb229822044c019,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,2,64.81,54.5,57.7,71.4,75.0,79.9,81.7,2,2,128.49,119.44,224.58,30.27,28.58,55.12,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:18:45.118544+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,296414c523344807a3f4b12c50ce3f14,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,d3dca92e9ff6f63a038a6d3a6ea32ea9be524c601340f9336e235b434015ca57,d4a847a1542a971092c48e4e1023e0a9523c485356d3cc93aea6bbb003699694,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,4,100.31,64.4,66.7,76.2,79.0,84.3,86.7,2,2,174.38,173.08,296.47,39.08,37.89,63.85,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:20:21.030215+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,8b126951627b43afa4fb8f132b620447,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,327d25abd01cbb7a17756037b7e58a0c25fb828aaafd9775e340cef12f5f4df5,67cc12add9832f75c856f67ea80cadf866ee7cf5ffe1e372f279e3fe2bdfa1cc,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,2,51.29,52.4,58.1,75.4,77.0,87.4,88.6,2,2,126.4,117.84,232.48,38.06,28.77,57.13,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:21:56.020578+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,78be2c839aeb44d3ba1b9fd60925a1ae,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,a6460a63fa857984ebf1fc4a0df6dbf72922e7150dd2d40800aeb4a6bff8d498,173cf6cf8ab154971b9020d726ec9693a5bde86f0a2113599a2ad4117d5e256f,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,16,115.23,53.2,64.7,75.4,81.0,83.5,89.1,2,2,403.31,420.34,611.33,125.71,116.05,274.17,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:27:31.221992+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,bb20ee9bb06146e9b7c510e9e2d8bb40,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,eef2a29a080f07b2f39c9a7c01be7b54b6766d41dd02c376a36ac66c6b8de47c,cb994071e6207d1df5bfb41d7e034bdc4166cabcb2bf7968e127eed26fc726a6,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,8,49.88,51.7,60.7,76.7,81.0,87.5,89.4,2,2,370.5,367.59,568.19,158.46,152.95,214.27,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:33:55.266262+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,ee29abfd2cc944439c1c6b3393bf3e99,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,f41f68a4bb9136e185a565cf7e49ebebb23c8cb42812f08d47a320576dbca591,05a96630a3311f2e081accc1ec1ad0c9b7c45a5b44afa7afa9ddb09cd0919182,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,4,45.78,50.4,56.2,75.9,80.0,85.3,86.4,2,2,223.02,221.68,344.81,85.69,86.66,112.6,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:37:28.079554+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,10bfd5ac349345399e871b6aad47ffef,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,e755b06feec3ae54e792dfec320941374156c590cdab7f6ebc3ebfb10d22f57d,99f40eded1c9e1f039d246c240b17a210b10f4ee3fb76bc9c05c8903f09a8a06,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,2,40.19,49.1,57.8,75.1,77.0,84.8,85.8,2,2,137.99,127.73,224.01,49.31,54.12,57.77,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:39:28.766117+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,efceeb00e9024c8d97a324578b31348f,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,fb28e95ea57b89a46be3d49b2cb5ada9f0cb7fcb51bca438ca22a0126f6074fe,43926fb75e72cf4ad748bf2be56affde26176d5884f097d7972ab21f63502cf9,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,16,122.75,57.2,71.1,78.3,82.0,86.7,89.7,2,2,406.39,342.8,912.24,124.11,115.96,229.13,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:44:38.210087+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,681b008acf2d4eb59bdfeb30a0d34a06,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,864ba15cb6f910fd7087f2f6e439d31bb01d28fec09683ed196696f1e02c2454,0074fd63b697a689157c2e6a5194ce4233b49847ad55ecd2b9070da01be3bf36,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-Q4_0.gguf,Qwen3.5-9B,Q4_0,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,8,55.48,53.1,61.9,77.2,81.0,86.8,88.1,2,2,341.66,325.26,460.12,140.77,149.73,194.66,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,Paul Lee,2026-03-26T23:50:24.410884+00:00,2026-03-27T03:18:20.097876+00:00,0.1.0,0.1.0,a6a3f5c232f34f308fdc5e9f4d8067e2,2dfc6a62ff8b4101801f257871e6378f,622944b0f336401e992e9dfe1ed40427,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,1c527107d66c8b3fd392568b361d61b6d04ebbda60ef3e08cae079dfb3d66a63,1bfb837e621eefa0d749b0165bc5660769fb967ba57ba1649aa4e945816d6f68,e7b78b2a4bfbe03268b9e329c9c3ba035296476b0e071331a280853e14f53345
