model,model_base,quant,model_org,model_repo,runner_type,gpu_name,gpu_vram_gb,gpu_driver,gpu_count,gpu_names,gpu_total_vram_gb,backends,cpu_model,n_ctx,n_batch,split_mode,tensor_split,concurrent_users,throughput_tok_s,avg_power_w,max_power_w,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,avg_fan_speed_rpm,max_fan_speed_rpm,avg_ttft_ms,p50_ttft_ms,p99_ttft_ms,avg_itl_ms,p50_itl_ms,p99_itl_ms,os_system,os_release,os_machine,cpu_cores,ram_total_gb,submitter,timestamp,submitted_at,schema_version,benchmark_version,suite_run_id,submission_id,row_id,machine_fingerprint,run_fingerprint,result_fingerprint,source_file_sha256
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,1,28.66,39.1,41.7,,,,,,,72.74,77.59,136.42,34.73,38.43,39.78,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:09:17.166880+00:00,,2,0.1.0,,,05a5733c9c464424a301a269ce36b31f,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,d966960ee28311b178422b0b939b619769c9530b82f729c7cea301f99577348c,f4fd18592bb3732b2140ed2b964062e2591a5a0af53736102987afce06a9dbc3,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,2,47.75,38.5,42.0,,,,,,,191.51,223.09,269.61,41.16,42.87,82.95,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:10:59.006865+00:00,,2,0.1.0,,,76394ca1f90b44a3a28dbede2a3b811f,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,919939e43791f1ed84735eed77b8503dc8e9a77632ce1f77d4b50fdc86bb8692,3c2e5432441dc02143ef835412ebca223e61b8552a2e3260103f422063afe9d7,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,4,81.34,42.3,46.0,,,,,,,299.55,293.95,570.31,46.87,49.01,62.58,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:13:11.255775+00:00,,2,0.1.0,,,0fcb9e49064247608c1ba2e8bbab7eb5,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,a83d805451b7f915f7d607e84d1dbc6bf501e26070fdd785befab4bbf5ca91b9,691f1b7e9709983926db9dd354173d6afb3fef4ce44c4d62d8e039ce2dacf428,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,8,79.87,42.7,45.3,,,,,,,11534.0,13018.11,13777.03,47.88,49.1,93.66,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:17:28.036360+00:00,,2,0.1.0,,,9e61ab79e68d49999a0683c2b6befed0,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,20116035b7a7ff2280f97d786f8b16c72f2d690c25538965b6168cddbed62acd,c450de6b8a4c53c8b9752fc946b08d1f9ba877d85dab3a76d968fc64caa8b3bc,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,16,79.57,42.7,44.6,,,,,,,34989.77,38658.75,39856.89,49.15,49.09,148.44,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:25:56.362075+00:00,,2,0.1.0,,,ad77daebbdb74690ae5070b547426928,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,337fdea7dbbdcbe429f01de21b8955307c06f9dfee2699d06f8f067dbcbb1d1f,01952a95a7bc8a0b16ed5ecb744bec98544caa7a2446c7e7a04df2177fdd0b2d,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,32,79.62,42.7,47.5,,,,,,,80283.93,85622.87,91355.23,49.24,49.24,88.9,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:42:19.344845+00:00,,2,0.1.0,,,e3d04db3b5014c45b6a6abc674d35ca5,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,e133a1ae8c6ae430c757b4cf8f03826594e544da6e8429c6f8c95bfbc381672a,ec4ada25a3aed1e0d56e7fec2dd43f3f02091d92b5d14b827188acf5a9914cc9,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,1,28.72,41.9,43.8,,,,,,,68.4,77.76,96.43,34.68,38.75,45.9,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:43:53.513635+00:00,,2,0.1.0,,,332135f34727483fa76eac1344dd3709,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,47ed4a14dab0a22ed8c728f3684cf06d9e56dd90b696532d731a36c28ff26d7c,b37793ee14ec6dce1ba46ab8c984ba2736f6122b1848ace9430277ed38f3fd77,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,2,36.11,39.7,43.0,,,,,,,201.35,220.38,273.99,54.41,43.02,86.76,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:46:14.113632+00:00,,2,0.1.0,,,0c385c41bbb74471afeeb129e5969c1c,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,3a24fed4cd157c6475d182cfff6072da918be230d6af10a61d465f67272aaf9c,90290c486f6eac4f5e53aebf200482506b22158caba3c9d09a7e2d3ab92cdd55,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,4,74.95,41.8,44.2,,,,,,,247.78,258.5,352.67,49.18,49.66,96.03,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:48:32.795882+00:00,,2,0.1.0,,,43403828fb7c4769a8b47955f79a513d,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,7431d0b2bf28b1ba8faeedf301ff725ecf4eba30c4ef892c83f83520491a6836,c4fdb14ba73e995241b97652127c0d078dc7dc1573685d463b9b09ef48bd9177,
unsloth/Qwen3.5-2B-GGUF/Qwen3.5-2B-BF16.gguf,Qwen3.5-2B,BF16,unsloth,unsloth/Qwen3.5-2B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,8,79.41,42.9,44.9,,,,,,,11777.3,13186.95,13841.7,48.81,49.36,110.4,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-11T22:52:51.351774+00:00,,2,0.1.0,,,8dae1c03cf5c4132ac824351c2a47711,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,7e7e05d694587883fe880326beecd5792e573233bea7cbed79b5dd7a8afb8865,45ba3754b04396f413691fb86eec0685289ac92c5c046833d5ea7357ad1838d2,
