model,model_base,quant,model_org,model_repo,runner_type,gpu_name,gpu_vram_gb,gpu_driver,gpu_count,gpu_names,gpu_total_vram_gb,backends,cpu_model,n_ctx,n_batch,split_mode,tensor_split,concurrent_users,throughput_tok_s,avg_power_w,max_power_w,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,avg_fan_speed_rpm,max_fan_speed_rpm,avg_ttft_ms,p50_ttft_ms,p99_ttft_ms,avg_itl_ms,p50_itl_ms,p99_itl_ms,os_system,os_release,os_machine,cpu_cores,ram_total_gb,submitter,timestamp,submitted_at,schema_version,benchmark_version,suite_run_id,submission_id,row_id,machine_fingerprint,run_fingerprint,result_fingerprint,source_file_sha256
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,2,79.27,60.2,69.1,73.4,77.0,81.9,85.7,2,2,116.97,104.7,221.92,24.35,24.02,28.58,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:12:54.960555+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,78c1e19ed3684bb4a9d09bcb8e933795,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,ef188c96bfbdd46f550aace4a4276b371f494bda35f16b3db5e22078f29232aa,d9b8d80c945ae5ea64fc6f0d02578a5cf95280c64b9962009cdc26455f5907f8,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,4,112.93,76.1,80.8,78.7,81.0,85.3,87.5,2,2,159.21,155.45,278.33,34.56,33.46,54.07,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:14:23.250960+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,9284756ed25842d39924c341c709036b,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,aa79a6748ad2bf52e28164c6426725b476bc0b44afb5c2dfd3a1b025ae992d6e,636e9dd6c9a9da74fb1273e6fd615ee89e03e5fca1911f019233d00c1c17647f,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,8,120.02,71.2,78.2,78.6,82.0,85.0,87.5,2,2,257.49,257.71,520.07,63.97,62.05,137.87,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:17:16.806516+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,74f819bcb6cf4790b66cafe4720fb9d4,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,b13b4d30a60015c2088cd72f18298f466905efd180e46c6c5b9f401ab49cd106,ed05c08d977c4bd7783b1f63f9c722ceca1c8c772407b3f5cb559e6e7b863341,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,16,125.4,56.7,69.8,73.0,77.0,80.2,83.1,2,2,391.45,389.72,770.87,119.48,113.79,257.35,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:22:26.299233+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,e13fb7937c2440929bc7f08345d6a436,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,a19a50ea4cb1521c775f3090ffb53b1dd7f9f0daad70a18dbe28bb8f99ea84d5,f5683f5bce37ca912ceb4aa5ffdec2eff2b1b24178aaf5118c2c2476de6bfafe,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,32,140.82,55.2,73.9,72.0,74.0,78.1,83.5,2,2,864.04,986.7,1506.73,216.78,209.62,324.37,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:30:05.931052+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,3eeb69b315fc4e9ea98e4b4972bd5c4b,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,8c2f794bfe52dacb8b68372a9dbe3ab52254d1eb854eaa064854b7c08fe95134,7c629f7af8921efce849af21017ffb8097b71e6c85d244cc1024f5a3f493d8c8,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,2,46.55,57.2,67.7,73.0,75.0,81.9,84.5,2,2,125.39,125.92,179.56,42.57,44.89,46.35,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:31:34.269375+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,e965b80fea4e43d0b7b6e4d8f374eff9,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,7f442b253e60c013b47de052adb84bd91418c7426fd1885c8837312e2d44d7c7,ae18352fb32c3a32370b3b7eb7bba5bc6c023dffc11467070abfe2325dd8e07e,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,4,46.51,57.1,58.9,73.0,74.0,80.6,81.2,2,2,204.13,197.08,259.05,84.64,89.39,104.02,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:34:20.963751+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,fac15706441a4c938a3c11524f22ffc2,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,59a51f4e597a0b1e72042bd76a2c5108ccc480b1fb418977d50e48b1dc6a8994,5e52a3a142036ebd553ad58ce113ca8cce2c68ed409fbe350bd1dbbf3a0ce9f5,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,8,50.5,57.5,61.0,72.8,75.0,79.7,80.7,2,2,415.23,410.51,609.69,155.43,163.14,182.18,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:39:39.671170+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,eff538ea1cd54ba0b5924f20b6d8fad9,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,d95af2cf601c1fcd3beb191f197ca2834df95bb904e6a2c619afd40c6f13fc87,4aa86888fde31146c07e7c77420e361f4e1a8025babdc3aa2fcb51e8a6d483ac,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,16,76.02,63.1,68.3,75.0,78.0,82.3,86.9,2,2,527.44,510.44,691.44,199.62,200.81,279.73,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:46:25.941755+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,aebd2128871344f8a8837efec10dd6f3,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,0c4ca9fc5ed34b46e8f87b8579e5e124c27dc173e46cc3168d318b4aa89c741d,639fc1e01d60c13c1dabd8056078c78aa0f1cd8c9ebf89135ffc5bc0317c093b,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,1024,,,32,139.16,56.2,70.8,72.5,76.0,78.6,82.6,2,2,826.18,724.36,1880.19,218.3,209.57,358.12,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:53:59.414251+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,44e4c877a2414ea8a0742adfd74a89ba,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,a1e34a87c69172d1f8b9f1e76a623b61784993813f787d09d7433be4a65f4d71,7af3e7bd314c6ea914f90ad27518ead02398b354b24c6d697a2ce2a00875e507,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,32768,512,,,2,79.32,59.9,68.7,72.9,76.0,78.7,82.5,2,2,118.77,105.97,220.63,24.45,24.08,28.59,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:55:12.356321+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,dc6b5c29fdbc4586a3fd8ca49e2dd95f,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,d96f94036c44d4188faa13584977e1cd2c41d4dedc562fa47e1e792abdeb462b,c381d853683daeafcc8a2b3c070a9608c56c10e6ffe41f86fcfb8193296daa93,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,32768,512,,,4,102.46,71.6,80.1,77.7,81.0,84.3,86.7,2,2,171.15,163.22,299.86,37.71,35.44,62.94,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:56:51.579865+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,0f10070e36194de5914a12bd3fd8d10e,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,9b3cb5ab09a9b44d4092f036fa636ca8f279182923fafc538b746ef4511a7a46,02e741d495b1330852035ca6d6f14c6e5333744f00b3f45c1f17b447b3de3190,
unsloth/Qwen3.5-9B-GGUF/Qwen3.5-9B-UD-IQ2_M.gguf,Qwen3.5-9B-UD,IQ2_M,unsloth,unsloth/Qwen3.5-9B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,32768,512,,,8,120.33,71.1,80.9,78.5,82.0,85.6,88.8,2,2,285.54,251.6,799.97,63.63,62.15,124.36,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-23T15:59:44.294309+00:00,,2,0.1.0,6da337e2ad1f49bf8921afa5ff3382ba,,346353a38f764c3494618a9d07b51cf8,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,58ff7255edf098226094aa5a71a47f695b099bb99a590517d53b6bb131dda6b6,f43f07deed3c5642ad6c4b5d50efeaea945559236c530ae5ee1f2fbea63933f3,
