model,model_base,quant,model_org,model_repo,runner_type,gpu_name,gpu_vram_gb,gpu_driver,gpu_count,gpu_names,gpu_total_vram_gb,backends,cpu_model,n_ctx,n_batch,split_mode,tensor_split,concurrent_users,throughput_tok_s,avg_power_w,max_power_w,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,avg_fan_speed_rpm,max_fan_speed_rpm,avg_ttft_ms,p50_ttft_ms,p99_ttft_ms,avg_itl_ms,p50_itl_ms,p99_itl_ms,os_system,os_release,os_machine,cpu_cores,ram_total_gb,submitter,timestamp,submitted_at,schema_version,benchmark_version,suite_run_id,submission_id,row_id,machine_fingerprint,run_fingerprint,result_fingerprint,source_file_sha256
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,4,15.74,46.4,63.9,67.1,71.0,76.7,80.1,2,2,1098.9,1101.92,2240.0,243.44,237.69,327.15,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T04:23:33.953791+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,03727a64af6245d9858e8910ddc64c9d,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,271cd415341197547c17391c41c377d53c28e4bdec44b804c8d2fbb502df6e1d,7d0eeccc021eb60f78caa2e781e24cc18fdb69eda65866d1899c2a6f85619b47,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,8,15.99,47.4,58.5,68.9,74.0,78.7,81.8,2,2,57043.41,62844.36,69194.36,243.07,237.49,516.89,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T04:43:58.779042+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,f6f772ff8f6c4c14bf8c324e4e700f72,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,c4d79ffdf5cd8ea2bbb3e1919b0e751071f0955111701093654f3037c40eb1dc,7df5a0757df06e5a0c5cf5d7e42aed6b7880685f4fa2d9b4ac29366f36afbc91,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,16,16.24,47.7,58.0,68.6,72.0,77.5,81.2,2,2,172157.66,187681.09,193304.52,242.68,237.54,512.23,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T05:24:43.018245+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,8bd32ecc95f14fa5b37b73785daffafd,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,544aa5de92aa22281e642ae876810ca4ef3b9698f46d6cdd4dd37c6f62efece1,8847a8010684a464f3cb965fb49021df29fac1110d7b9096a861be3898325f89,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,512,,,32,16.12,47.8,64.2,68.8,73.0,77.9,81.7,2,2,255201.8,270529.58,299803.02,242.96,237.42,518.27,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T06:19:17.666150+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,ef07d0307df0469597dc9fc905ffea2a,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,0e52e70afb839cdaf528c66433cce8731c665bc9e87c151ba2ce9405e1b7fd46,3cf35ee21e42e60510886fee179461c3f86af3ae818b7d9fe44e80feaa77c374,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,4,16.07,47.1,58.3,68.8,71.0,77.9,79.8,2,2,868.45,756.7,1512.24,243.2,238.4,357.24,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T06:29:32.100967+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,c1c21049ff1c4bacbeb0ec634c25aad6,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,c6751df7a3d2746732fb489864cd8c73ca4b1ed758429485d300216842125eac,def55a0c29a953482e156718bc1719afacbf4bd9a7d00cb758d3da5dde6a9ee1,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,8,16.29,47.9,58.4,69.8,73.0,81.2,82.7,2,2,58457.83,62922.28,65173.56,242.22,237.08,506.1,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T06:50:12.424892+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,4441465c083242a59f01e8ae8c177cc4,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,91c7799fa55a4e45879408c42f7262efbe22b8c7a19690576cf2092dfd1ac6af,a097d15234f6a4a9e0d363be5f7d9307fb70b3acae0428613d16458de6a85a16,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,16,16.33,48.0,64.7,69.3,74.0,78.9,81.8,2,2,169140.44,185215.72,189770.1,240.53,237.1,250.0,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T07:29:57.870170+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,5072b2ec179145f1b1433767635dc9f5,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,326b92ff9b9db04603c52831d9e5c73abbbbeffa8a117da71baccd72db9c9c9e,e864cb09cf111d605e281c3bdd949f778da02f150a03fbcc11970c5684318c7e,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,2048,1024,,,32,16.1,48.0,64.0,68.9,73.0,78.2,81.7,2,2,254836.92,265110.32,299531.81,243.56,237.94,550.74,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T08:24:15.831276+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,02deb49c37014068beb73e6d4bd143a3,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,908bd3d9a61aeaead97dc4b8ef813e0da8203490cc617bd778d6816d7de5477f,dd889050307ce21fd92e4e7384fe30c0e793580b527de619a6fd72f2c4f5ea84,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,4,15.85,47.1,64.1,68.9,72.0,78.4,80.3,2,2,1067.49,1044.14,2191.44,243.26,236.65,356.89,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T08:35:00.110653+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,c061f1643a334ab2a7288ad8fd8a14d2,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,827d771d85f879dda92524d04807e24a7a9415c9a34e7f4098d4b304e1595cc4,e4b54412cb773dcd7f6664e1807cacbca1444bf8fc8cf4726301f6be83c39d34,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,8,16.01,47.5,60.0,68.9,73.0,78.0,80.0,2,2,59068.63,62913.41,65213.36,243.47,237.15,496.64,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T08:56:16.324782+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,b962c916ff26486d8469427d2f86435b,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,2db6fd410d38f3d399b21fbac4e8b111a3a8c712fc17f502ac792e795e93eee5,58d56d89597dc9fec20fe590e0ed2f8cc0e2e36d745c5e393a30311d8bd050b5,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,16,16.06,47.9,58.7,69.3,73.0,78.7,81.7,2,2,174473.23,187943.04,193807.58,243.75,237.97,516.78,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T09:37:54.925665+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,f44274824e844510a5b610c382afd57e,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,d4b6b71f7685ddc30777aff7de2eb139226e84e53ec45cee32a1a1f88d5db084,f87ad27435d14d0900f70dde4c7dbad9d0a2fcb0a928a71332b90ed02fff41a7,
unsloth/Qwen3.5-27B-GGUF/Qwen3.5-27B-UD-Q8_K_XL.gguf,Qwen3.5-27B-UD,Q8_K_XL,unsloth,unsloth/Qwen3.5-27B-GGUF,llama-server,NVIDIA GB10,,580.126.09,1,NVIDIA GB10,,CUDA,,8192,512,,,32,16.08,47.9,64.1,68.8,73.0,77.8,80.7,2,2,258470.88,272603.19,299202.25,243.45,237.4,567.6,Linux,6.17.0-1008-nvidia,aarch64,20,119.6,,2026-03-14T10:33:10.943345+00:00,,2,0.1.0,8e8a6e14033f4ccda0d1dafafe7127ae,,61448e3b98124c1f9a5f1cfccd27fcd8,366a3782387869083a27b667096f7469f6cfacf82e94219a5c8e1ebc9da15cd5,dd95cc67fc2fed4033fcb1147400055c09441430bc2db3b3bfcaf0df822574cd,481e0e30ba05c349c9d28bd4d442bec986426fe79395c73ae84d2d0ca5c9d78a,
